acer_campestre,63179,95428,0.5609664601535961,283.62299130504715,0.3484776613348042,334.92771637857913,277.26606814645703,2294.998266896446,8,63203,0
acer_campestre,63162,96276,0.5622910575857984,283.584830561443,0.3435555458857317,334.29508270325334,276.441774160886,1972.2510088513313,5,63188,0
acer_campestre,50636,81923,0.5283127254029835,253.91289370020124,0.3073094943315612,292.9312740249915,248.71325709897854,1606.4692629208112,26,50615,0
acer_campestre,47585,76809,0.5327283249171411,246.14447736283404,0.3418708240534521,283.9421658488259,240.29637002709,1547.3910524340095,23,47574,0
acer_campestre,47640,81804,0.3540054992260378,246.2866864269832,0.340709167107691,278.9133768002169,260.8518783134847,1803.3565645486033,5,47652,0
acer_campestre,47224,79794,0.39145803624142317,245.2090215725623,0.3071479674796748,285.46303218832986,262.68192911372927,1932.0266581274418,8,47246,0
acer_campestre,42203,77266,0.3850350418246149,231.8070933048816,0.2802472906927327,264.19327541703746,243.82449009745105,1482.8174593052022,18,42185,0
acer_campestre,45902,83874,0.3831904817727486,241.75243862768673,0.32180539684097614,275.26462275594946,254.25349317475437,1577.6458864299484,18,45877,0
acer_campestre,25056,34645,0.1816457104604106,178.61212174117478,0.46516290726817044,186.36425371564954,183.26390551232566,1075.986940139403,1,25045,0
acer_campestre,24290,33158,0.3247041237620705,175.86070778208844,0.4996503064960711,187.792874943793,177.61743891155874,1063.844804515672,5,24293,0
acer_campestre,20398,29975,0.3720881154273157,161.15688081341065,0.4381954887218045,173.48925204448534,161.0322746373474,845.5767311903867,18,20371,0
acer_campestre,20677,30316,0.3652250244001668,162.25527438727212,0.47835743204164255,174.5219769904568,162.46587088410607,858.4112549695428,19,20658,0
acer_campestre,36834,49486,0.24507148836175155,216.5606275175037,0.5066296214788732,227.82747893693792,220.87988238333105,1310.3250352560271,4,36858,0
acer_campestre,34070,45453,0.3972156226546336,208.27691011998184,0.5082495450070114,225.16713206580164,206.64157662949566,1197.655987697715,7,34066,0
acer_campestre,31681,44671,0.3940807876736379,200.8419827046992,0.45348620832796555,216.31030924009005,198.8055712945703,1051.259018078045,14,31672,0
acer_campestre,32768,46202,0.4110956036719302,204.25844756553354,0.4709737693136903,220.66520653680067,201.1566890229228,997.5605332682102,11,32742,0
acer_campestre,39012,56265,0.3036691748205988,222.87131066875378,0.4736535379534748,239.30976328136995,228.008966494167,1419.1484117468901,5,39009,0
acer_campestre,38616,55150,0.33834562697731846,221.7372730496455,0.45516265912305515,240.07233136448298,225.9133240035268,1453.456023591465,3,38639,0
acer_campestre,33357,50929,0.33348773954609984,206.08602935116883,0.418154239582811,222.03726918622058,209.32662059742256,1067.259018078045,18,33339,0
acer_campestre,29756,45486,0.3265458566580494,194.6445886561954,0.4082259812596891,209.37174890730526,197.89427440082406,880.9625535217635,17,29744,0
acer_campestre,58795,92676,0.5015593651238969,273.60577302517555,0.33835343676626306,318.22704525412473,275.305609295033,2116.7728701520296,16,58905,0
acer_campestre,57698,89755,0.5789696101920474,271.0412796090836,0.33831738437001596,325.05621576980496,265.0343000743134,2011.4997461928606,10,57704,0
acer_campestre,51198,85522,0.44507315985827767,255.31807262971193,0.30399002493765587,287.36727108594437,257.33572775881015,1557.037805415735,18,51186,0
acer_campestre,53582,89548,0.4523509697133478,261.19479567173516,0.3046335778043095,294.6762540068987,262.8040727854332,1629.606347910659,19,53561,0
acer_campestre,34459,50951,0.27565187231000304,209.46255386590934,0.40002553922592926,224.54611993333057,215.8466493552269,1402.687516990291,13,34491,0
acer_campestre,31483,46545,0.3239401362722005,200.21338763153958,0.4640293601780477,216.28703110310227,204.62431105522828,1275.7625894155135,5,31564,0
acer_campestre,31941,50768,0.23217740687497726,201.66443488723002,0.36236882409665894,217.50685210026091,211.56314150583398,1105.8275605729689,15,31924,0
acer_campestre,33372,53125,0.2309556945796402,206.13236060090577,0.35386181448021375,222.0816011198709,216.0774625082621,1093.1585130146568,8,33350,0
acer_campestre,44473,67177,0.4813952727721086,237.95962319899334,0.38323595815452494,269.9860068499314,236.64371165710332,1569.7819253992693,3,44490,0
acer_campestre,45221,69291,0.4392876396345663,239.95242331026537,0.4266132075471698,269.2318203084689,241.8634538128018,1733.6336931211285,19,45318,0
acer_campestre,43191,70067,0.32693921483871535,234.50477431527148,0.3430089423275465,255.661237979446,241.61146903023035,1355.75753878163,12,43162,0
acer_campestre,40725,65856,0.33423207678387656,227.7118364497979,0.36800585556278465,248.54810748159807,234.25430607813936,1276.0174234114525,14,40705,0
acer_campestre,42011,72685,0.6477950709901457,231.27919602478067,0.2980771959699163,293.97656854024405,223.95565378543648,1839.2611101190982,2,42010,0
acer_campestre,43503,75269,0.5996916910358142,235.35024944667848,0.3451441174837159,292.4291804996867,234.01093616569418,1762.7047609329943,6,43453,0
